Date,spx,ukx,dax,shsz300,xau,eur,m2,usbgb090d,eur,dxy,gbp,jpy,cny
2014-03-07,7.537984,8.811752,9.143212,7.681726,7.20041,0.32772,9.317355,-3.091363,0.32772,4.378508,0.513542,4.63725,1.81295
2014-03-14,7.518135,8.783839,9.111228,7.66051,7.232046,0.330382,9.319473,-3.163678,0.330382,4.375078,0.509765,4.618679,1.816452
2014-03-21,7.531831,8.788314,9.142376,7.677308,7.196462,0.321576,9.320656,-3.27386,0.321576,4.383338,0.499987,4.627714,1.828573
2014-03-28,7.527051,8.797183,9.168183,7.674139,7.166482,0.318526,9.322543,-3.479267,0.318526,4.384224,0.509224,4.633077,1.826612
2014-04-04,7.531065,8.809198,9.179445,7.689586,7.172916,0.315176,9.31924,-3.621595,0.315176,4.3873,0.50525,4.637541,1.826531
2014-04-11,7.504221,8.789005,9.139412,7.72783,7.184189,0.328224,9.322955,-3.596847,0.328224,4.375153,0.514738,4.621339,1.826258
2014-04-18,7.530936,8.798643,9.149497,7.707278,7.165725,0.322808,9.326362,-3.849988,0.322808,4.380112,0.518198,4.629277,1.828461
2014-04-25,7.530158,8.807725,9.14863,7.681482,7.172578,0.324544,9.324044,-4.53378,0.324544,4.378884,0.518913,4.626442,1.833045
2014-05-02,7.539633,8.82797,9.164927,7.677243,7.169827,0.327143,9.32863,-4.001948,0.327143,4.375958,0.52307,4.626932,1.834068
2014-05-09,7.538218,8.826818,9.167584,7.665711,7.161459,0.319108,9.330689,-4.080442,0.319108,4.380813,0.521825,4.623697,1.828943
2014-05-16,7.537888,8.832852,9.172545,7.671338,7.165076,0.314373,9.331132,-4.659626,0.314373,4.382564,0.519805,4.620157,1.829938
2014-05-23,7.549888,8.826991,9.186868,7.672483,7.16438,0.309688,9.331708,-3.809015,0.309688,4.386927,0.520637,4.624679,1.830371
2014-05-30,7.561938,8.831202,9.204651,7.676223,7.130683,0.309982,9.334909,-3.600869,0.309982,4.386629,0.516052,4.622814,1.832149
2014-06-06,7.575297,8.833202,9.209059,7.666091,7.133495,0.310715,9.335889,-3.733458,0.310715,4.387126,0.518913,4.629668,1.832581
2014-06-13,7.568462,8.821415,9.201589,7.685354,7.152183,0.303654,9.335095,-3.549813,0.303654,4.389201,0.528803,4.625365,1.826338
2014-06-20,7.582163,8.828377,9.209064,7.667032,7.181478,0.307485,9.33543,-4.66492,0.307485,4.386666,0.531451,4.625757,1.828654
2014-06-27,7.581189,8.818448,9.191684,7.673344,7.182489,0.311154,9.339288,-4.056471,0.311154,4.382514,0.532685,4.618974,1.827432
2014-07-04,7.593596,8.834344,9.211248,7.686484,7.185804,0.307043,9.339006,-4.223998,0.307043,4.385383,0.540054,4.625757,1.825355
2014-07-11,7.584555,8.808395,9.176405,7.672297,7.199395,0.308146,9.337264,-4.054163,0.308146,4.384361,0.537429,4.617494,1.825146
2014-07-18,7.589953,8.817216,9.181943,7.679778,7.178622,0.301733,9.342132,-4.109864,0.301733,4.388555,0.535616,4.618481,1.825839
2014-07-25,7.590013,8.823434,9.174092,7.723319,7.175604,0.294906,9.344172,-3.616745,0.294906,4.394807,0.529157,4.623305,1.823194
2014-08-01,7.562759,8.806751,9.128054,7.753366,7.164983,0.294906,9.346653,-3.72099,0.294906,4.398171,0.520043,4.630935,1.821254
2014-08-08,7.566099,8.789867,9.106015,7.754108,7.178515,0.293341,9.343568,-3.965424,0.293341,4.39924,0.517185,4.625267,1.817525
2014-08-15,7.578176,8.808232,9.115216,7.766688,7.173828,0.29267,9.342736,-3.751606,0.29267,4.39967,0.512404,4.628496,1.816013
2014-08-22,7.595086,8.821032,9.141973,7.768686,7.154686,0.280809,9.345413,-4.065174,0.280809,4.410808,0.505129,4.643814,1.816842
2014-08-29,7.602586,8.827578,9.155902,7.757175,7.160706,0.272467,9.346653,-4.195049,0.272467,4.4158,0.506697,4.645256,1.815427
2014-09-05,7.60475,8.832748,9.184717,7.803541,7.145921,0.258665,9.346426,-4.148378,0.258665,4.427705,0.490235,4.654817,1.815053
2014-09-12,7.593646,8.825701,9.17483,7.799081,7.114526,0.259514,9.347717,-4.714985,0.259514,4.43367,0.486553,4.676095,1.814026
2014-09-19,7.606089,8.830239,9.190062,7.793673,7.103075,0.249123,9.348231,0,0.249123,4.439529,0.487905,4.691715,1.814906
2014-09-26,7.59229,8.80228,9.158052,7.798605,7.105277,0.237677,9.347394,-5.663601,0.237677,4.450152,0.485508,4.694005,1.812722
2014-10-03,7.584722,8.783842,9.126489,7.804247,7.082842,0.224423,9.346758,-4.37963,0.224423,4.462385,0.468252,4.698387,1.814727
2014-10-10,7.55283,8.754629,9.081235,7.810673,7.109144,0.233411,9.351579,-5.213976,0.233411,4.453324,0.474742,4.678978,1.813342
2014-10-17,7.542616,8.749937,9.088203,7.800462,7.121511,0.24373,9.348187,-4.70942,0.24373,4.443945,0.475924,4.671707,1.812248
2014-10-24,7.583034,8.762291,9.103623,7.779346,7.115501,0.236731,9.351779,-4.335143,0.236731,4.451226,0.475613,4.683242,1.811023
2014-10-31,7.609887,8.786681,9.140655,7.827368,7.067729,0.225062,9.355825,-4.544075,0.225062,4.464954,0.469816,4.721352,1.810401
2014-11-07,7.616736,8.789849,9.136891,7.824906,7.071556,0.219537,9.352352,-3.942482,0.219537,4.47326,0.461908,4.741448,1.811922
2014-11-14,7.620617,8.803029,9.132697,7.855967,7.080658,0.225062,9.354311,-4.012396,0.225062,4.471924,0.449099,4.756173,1.813276
2014-11-21,7.632159,8.81741,9.183231,7.856885,7.091368,0.214547,9.354666,-4.453308,0.214547,4.480853,0.448461,4.768818,1.812411
2014-11-28,7.634124,8.813233,9.208424,7.94052,7.062543,0.219296,9.356491,-4.109864,0.219296,4.481374,0.447566,4.776009,1.815378
2014-12-05,7.637895,8.816236,9.219015,8.047154,7.083824,0.205631,9.358278,-4.191076,0.205631,4.492382,0.443275,4.799585,1.816485
2014-12-12,7.602067,8.748405,9.168969,8.068788,7.108653,0.220099,9.358484,-3.986208,0.220099,4.481453,0.452158,4.777189,1.822434
2014-12-19,7.635618,8.786498,9.188806,8.126568,7.087031,0.201143,9.360242,-3.874727,0.201143,4.495333,0.446287,4.783818,1.827866
2014-12-26,7.644331,8.796328,9.202521,8.144923,7.086738,0.197128,9.362306,-5.719912,0.197128,4.500143,0.442054,4.79057,1.826451
2015-01-02,7.629587,8.786884,9.186532,8.170104,7.081061,0.182488,9.363164,-3.955975,0.182488,4.511738,0.427096,4.791401,1.825468
2015-01-09,7.62306,8.779733,9.174558,8.173779,7.10867,0.169067,9.361188,-4.133293,0.169067,4.521082,0.416009,4.774913,1.826048
2015-01-16,7.610566,8.787262,9.226978,8.198406,7.154967,0.145658,9.367327,-3.904055,0.145658,4.527425,0.415481,4.766523,1.825774
2015-01-23,7.626482,8.829494,9.273276,8.180805,7.165571,0.113775,9.367541,-4.178596,0.113775,4.551368,0.404398,4.768734,1.829152
2015-01-30,7.598394,8.817209,9.277468,8.141595,7.157564,0.121244,9.369035,-5.337058,0.121244,4.551812,0.409324,4.766353,1.832661
2015-02-06,7.62826,8.832506,9.291588,8.105434,7.117951,0.123633,9.375126,-4.110474,0.123633,4.550693,0.42147,4.780131,1.831669
2015-02-13,7.648258,8.835432,9.302318,8.151861,7.114306,0.130414,9.374753,-4.863941,0.130414,4.545431,0.430613,4.776684,1.831044
2015-02-20,7.654585,8.841477,9.310244,8.166875,7.091709,0.129448,9.377227,-4.799969,0.129448,4.545983,0.431458,4.779376,1.833365
2015-02-27,7.651833,8.846016,9.341514,8.181116,7.101042,0.112971,9.380868,-4.546901,0.112971,4.556956,0.434247,4.784236,1.835697
2015-03-06,7.635912,8.840985,9.354525,8.154362,7.062363,0.080842,9.380252,-4.054163,0.080842,4.581031,0.407995,4.794385,1.834643
2015-03-13,7.627252,8.815901,9.384429,8.193583,7.054925,0.048504,9.378521,-3.745661,0.048504,4.608465,0.388319,4.798926,1.833972
2015-03-20,7.653542,8.856876,9.395937,8.266825,7.075496,0.078904,9.379349,-4.641834,0.078904,4.584038,0.402461,4.787742,1.825323
2015-03-27,7.630956,8.832737,9.381629,8.286949,7.089035,0.085076,9.379602,0,0.085076,4.577706,0.3975,4.780383,1.827046
2015-04-03,7.633834,8.829586,9.389941,8.335801,7.092466,0.09267,9.381685,0,0.09267,4.570009,0.399849,4.778955,1.82363
2015-04-10,7.650673,8.866408,9.423412,8.376648,7.096374,0.058552,9.383562,0,0.058552,4.598528,0.380626,4.789157,1.825968
2015-04-17,7.64069,8.852898,9.366378,8.432972,7.093637,0.077516,9.384319,0,0.077516,4.580057,0.403129,4.778367,1.824211
2015-04-24,7.658081,8.863715,9.376774,8.455879,7.072795,0.083698,9.384798,-3.969652,0.083698,4.573907,0.417789,4.779039,1.823694
2015-05-01,7.653632,8.851656,9.346127,8.465877,7.072074,0.113418,9.384218,-5.144738,0.113418,4.556998,0.415151,4.788824,1.825065
2015-05-08,7.65733,8.860332,9.368175,8.424727,7.080346,0.113239,9.38426,-6.003537,0.113239,4.551706,0.435218,4.785323,1.826064
2015-05-15,7.660458,8.848005,9.345486,8.437602,7.109928,0.135492,9.385041,-5.020686,0.135492,4.53405,0.452921,4.781054,1.825597
2015-05-22,7.662026,8.858187,9.377126,8.507412,7.09523,0.096673,9.386493,-4.961845,0.096673,4.564494,0.43761,4.800326,1.82413
2015-05-29,7.653205,8.851439,9.34258,8.484841,7.082171,0.094128,9.389097,0,0.094128,4.573752,0.424614,4.82141,1.824162
2015-06-05,7.646272,8.825354,9.323415,8.562272,7.066467,0.10571,9.39005,-4.733004,0.10571,4.567531,0.423371,4.833102,1.825033
2015-06-12,7.646884,8.822458,9.323356,8.582067,7.074667,0.119204,9.388009,-5.193957,0.119204,4.553582,0.442247,4.815431,1.825903
2015-06-19,7.654438,8.811421,9.309289,8.441834,7.090302,0.126809,9.38883,0,0.126809,4.544199,0.462538,4.809742,1.826064
2015-06-26,7.650402,8.817846,9.349444,8.374751,7.069491,0.110467,9.392229,-7.385791,0.110467,4.558833,0.453811,4.81899,1.826048
2015-07-03,7.638574,8.792668,9.310945,8.265115,7.063459,0.10571,9.393944,-6.700741,0.10571,4.565525,0.443082,4.811045,1.825468
2015-07-10,7.638497,8.805882,9.33394,8.320341,7.05936,0.110288,9.395275,-4.415377,0.110288,4.564609,0.439351,4.810394,1.826064
2015-07-17,7.662299,8.821006,9.36507,8.331225,7.033921,0.079735,9.394627,-4.081626,0.079735,4.583558,0.445391,4.820927,1.82608
2015-07-24,7.639955,8.791761,9.336748,8.337176,7.002201,0.094037,9.395175,-3.294138,0.094037,4.577223,0.439029,4.818748,1.82608
2015-07-31,7.65152,8.809307,9.333353,8.247141,6.999258,0.093855,9.396413,-2.877949,0.093855,4.578169,0.446223,4.819475,1.826113
2015-08-07,7.638954,8.812619,9.349305,8.270512,6.997642,0.091941,9.395184,-2.510348,0.091941,4.580498,0.437739,4.822135,1.826113
2015-08-14,7.645656,8.787333,9.304299,8.312268,7.016699,0.105261,9.396629,-2.526229,0.105261,4.56975,0.447183,4.822859,1.854922
2015-08-21,7.58624,8.730311,9.222715,8.185779,7.056994,0.129799,9.399439,-3.541149,0.129799,4.553961,0.450757,4.804431,1.854562
2015-08-28,7.595322,8.740007,9.239756,8.114411,7.03311,0.111989,9.401473,-3.104878,0.111989,4.565452,0.431523,4.801641,1.854687
2015-09-04,7.560716,8.706643,9.214137,8.12143,7.02416,0.107688,9.402637,-3.258137,0.107688,4.566731,0.416537,4.779208,1.849384
2015-09-11,7.581235,8.718951,9.222621,8.115876,7.010113,0.126016,9.402323,-3.491013,0.126016,4.555917,0.433469,4.792396,1.852384
2015-09-18,7.579694,8.716718,9.201921,8.086801,7.037924,0.122395,9.4038,-5.4445,0.122395,4.552434,0.440446,4.787492,1.850657
2015-09-25,7.565969,8.71752,9.178698,8.080841,7.044382,0.11315,9.405693,-5.885304,0.11315,4.567146,0.417525,4.792396,1.852306
2015-10-02,7.576282,8.720947,9.164618,8.071828,7.037748,0.114578,9.404302,-4.590282,0.114578,4.562576,0.418579,4.786741,1.849572
2015-10-09,7.60832,8.766575,9.219954,8.113762,7.053828,0.127337,9.402926,-5.666487,0.127337,4.551907,0.426705,4.789739,1.84773
2015-10-16,7.617322,8.760616,9.220729,8.170203,7.071004,0.126633,9.40201,0,0.126633,4.549023,0.434117,4.782647,1.849053
2015-10-23,7.637789,8.770917,9.286796,8.180668,7.060099,0.096945,9.402414,-9.721166,0.096945,4.576019,0.425986,4.799585,1.848549
2015-10-30,7.639815,8.757955,9.291933,8.170208,7.040676,0.095946,9.407674,-2.848002,0.095946,4.574154,0.433664,4.792645,1.843324
2015-11-06,7.649312,8.756813,9.304562,8.24101,6.993749,0.071483,9.411353,-2.403511,0.071483,4.596815,0.409258,4.813159,1.849006
2015-11-13,7.612357,8.719036,9.278784,8.228508,6.988339,0.074365,9.41186,-2.270215,0.074365,4.5951,0.421142,4.80909,1.85218
2015-11-20,7.644522,8.753787,9.316485,8.235991,6.982751,0.062599,9.413118,-2.360638,0.062599,4.600811,0.418184,4.810638,1.853905
2015-11-27,7.644972,8.760163,9.332006,8.17667,6.963578,0.057608,9.414644,-1.893659,0.057608,4.60537,0.407663,4.810231,1.855438
2015-12-04,7.645728,8.738461,9.282856,8.210013,6.991039,0.084249,9.414652,-1.673923,0.084249,4.588573,0.412904,4.813159,1.856704
2015-12-11,7.607068,8.691614,9.243781,8.190926,6.979843,0.094401,9.415116,-1.493345,0.094401,4.580519,0.419302,4.795625,1.864886
2015-12-18,7.603674,8.708213,9.269382,8.234276,6.971809,0.083238,9.416476,-1.608838,0.083238,4.592115,0.398373,4.798926,1.86889
2015-12-25,7.630942,8.741079,9.280579,8.252759,6.980894,0.093308,9.42065,-1.747838,0.093308,4.583405,0.394606,4.789407,1.868088
2016-01-01,7.622635,8.739107,9.282011,8.224432,6.967363,0.082501,9.420536,-1.671526,0.082501,4.591913,0.390419,4.790238,1.870832
2016-01-08,7.561137,8.684814,9.19516,8.12016,7.006741,0.088377,9.419344,-1.490456,0.088377,4.590463,0.37246,4.764479,1.886281
2016-01-15,7.539203,8.66632,9.163801,8.045181,6.992905,0.087645,9.427603,-1.449319,0.087645,4.594675,0.354663,4.761832,1.884779
2016-01-22,7.553234,8.682709,9.186548,8.04349,7.001246,0.076683,9.428544,-1.232612,0.076683,4.600901,0.355294,4.777273,1.883852
2016-01-29,7.570567,8.713383,9.189945,7.988234,7.019449,0.07992,9.431923,-1.198819,0.07992,4.601222,0.353751,4.796947,1.883427
2016-02-05,7.539054,8.673865,9.136288,7.994224,7.068019,0.109572,9.433276,-1.237564,0.109572,4.575031,0.37177,4.761062,1.883168
2016-02-12,7.530898,8.649554,9.101363,8.008926,7.121188,0.118316,9.430985,-1.327686,0.118316,4.563723,0.372046,4.729421,1.879205
2016-02-19,7.558924,8.691185,9.147193,8.023415,7.111757,0.107059,9.43386,-1.27436,0.107059,4.570579,0.36506,4.724019,1.875227
2016-02-26,7.574584,8.71539,9.160446,7.988892,7.108776,0.089109,9.435817,-1.184759,0.089109,4.586477,0.327648,4.736198,1.877998
2016-03-04,7.600897,8.732213,9.192601,8.037184,7.138272,0.095765,9.436743,-1.253899,0.095765,4.57821,0.352908,4.734179,1.873032
2016-03-11,7.611936,8.722546,9.193309,8.012442,7.131459,0.108944,9.436647,-1.148948,0.108944,4.566138,0.363809,4.735321,1.870956
2016-03-18,7.62539,8.730632,9.205408,8.062105,7.135146,0.119559,9.437595,-1.192538,0.119559,4.554782,0.369907,4.714473,1.867423
2016-03-25,7.618713,8.717106,9.195364,8.070225,7.103717,0.110288,9.440301,-1.226491,0.110288,4.567188,0.346069,4.728184,1.874261
2016-04-01,7.636646,8.723565,9.189591,8.077727,7.108653,0.129975,9.444131,-1.438009,0.129975,4.549858,0.352556,4.715638,1.868998
2016-04-08,7.624424,8.733016,9.171834,8.066437,7.122342,0.130502,9.443521,-1.493523,0.130502,4.545792,0.345574,4.682687,1.866186
2016-04-15,7.640474,8.755225,9.215484,8.093221,7.118138,0.120712,9.444337,-1.509412,0.120712,4.550672,0.350798,4.689327,1.868026
2016-04-22,7.645675,8.749961,9.247009,8.063031,7.116824,0.115113,9.445729,-1.543276,0.115113,4.555097,0.364782,4.716712,1.871725
2016-04-29,7.633031,8.739038,9.21423,8.057298,7.16472,0.135055,9.449082,-1.588655,0.135055,4.533481,0.377957,4.667487,1.868412
2016-05-06,7.629072,8.720248,9.19725,8.0489,7.160768,0.131467,9.451395,-1.620246,0.131467,4.542103,0.366724,4.67395,1.871187
2016-05-13,7.62394,8.722336,9.205619,8.031041,7.149187,0.123191,9.450923,-1.402668,0.123191,4.549742,0.36221,4.68804,1.876713
2016-05-20,7.626726,8.725234,9.201907,8.032107,7.132617,0.115469,9.452102,-1.240326,0.115469,4.557387,0.371977,4.701843,1.879312
2016-05-27,7.649245,8.743658,9.238569,8.026987,7.100811,0.1058,9.454392,-1.196468,0.1058,4.559346,0.379258,4.703476,1.881829
2016-06-03,7.649278,8.733857,9.220613,8.067566,7.126248,0.128129,9.453365,-1.353788,0.128129,4.543603,0.373286,4.668427,1.879343
2016-06-10,7.647819,8.718624,9.193664,8.059589,7.149854,0.117872,9.45418,-1.393118,0.117872,4.549351,0.354523,4.672829,1.881356
2016-06-17,7.635893,8.703024,9.17278,8.042494,7.16935,0.120091,9.457864,-1.439948,0.120091,4.545484,0.361792,4.645928,1.885098
2016-06-24,7.619435,8.722367,9.165046,8.031762,7.181934,0.10589,9.459074,-1.478147,0.10589,4.558582,0.313423,4.626932,1.890367
2016-07-01,7.651096,8.79146,9.187698,8.05649,7.201805,0.107688,9.460149,-1.471373,0.107688,4.560685,0.283448,4.630253,1.896104
2016-07-08,7.66383,8.793406,9.172603,8.068491,7.21992,0.099845,9.459097,-1.381625,0.099845,4.567489,0.25882,4.610655,1.900733
2016-07-15,7.678669,8.805261,9.217008,8.094464,7.198557,0.096764,9.460687,-1.246324,0.096764,4.570372,0.276419,4.653103,1.901137
2016-07-22,7.684798,8.814402,9.224979,8.078738,7.187241,0.093217,9.462514,-1.241156,0.093217,4.579514,0.271324,4.663345,1.899043
2016-07-29,7.68414,8.813502,9.243533,8.072133,7.2086,0.111184,9.464471,-1.409236,0.111184,4.55944,0.279751,4.625659,1.892359
2016-08-05,7.688396,8.823717,9.246403,8.072502,7.197098,0.103098,9.466261,-1.405396,0.103098,4.566367,0.267734,4.623207,1.896165
2016-08-12,7.688936,8.841596,9.279253,8.099928,7.197323,0.11002,9.466934,-1.319421,0.11002,4.561448,0.256191,4.617988,1.89254
2016-08-19,7.688854,8.83331,9.263346,8.121189,7.201365,0.124516,9.467916,-1.244934,0.124516,4.548716,0.268193,4.607268,1.895098
2016-08-26,7.68204,8.830258,9.267455,8.103824,7.186311,0.112971,9.470641,-1.207111,0.112971,4.559817,0.272848,4.623305,1.897545
2016-09-02,7.687071,8.838494,9.276486,8.105944,7.189228,0.109303,9.471373,-1.183354,0.109303,4.562722,0.284652,4.643814,1.899193
2016-09-09,7.662849,8.821282,9.2661,8.10713,7.191377,0.116271,9.471458,-1.165522,0.116271,4.557407,0.28277,4.631715,1.899866
2016-09-16,7.668169,8.811396,9.237583,8.082937,7.177973,0.10993,9.473666,-1.271431,0.10993,4.565473,0.262518,4.627616,1.898324
2016-09-23,7.680032,8.840642,9.27115,8.094278,7.19867,0.115647,9.47405,-1.745544,0.115647,4.558885,0.260362,4.615319,1.89753
2016-09-30,7.681685,8.83918,9.26018,8.087419,7.182162,0.116894,9.475202,-1.414488,0.116894,4.558739,0.260593,4.618383,1.89789
2016-10-07,7.674961,8.859987,9.25826,8.095466,7.136428,0.113507,9.474856,-1.154611,0.113507,4.57091,0.21793,4.634438,1.902115
2016-10-14,7.665275,8.855599,9.266757,8.103449,7.132042,0.092761,9.478167,-1.211467,0.092761,4.585161,0.197785,4.646024,1.906323
2016-10-21,7.669103,8.856585,9.279001,8.110049,7.143839,0.084709,9.477394,-1.220509,0.084709,4.592034,0.201389,4.642851,1.912058
2016-10-28,7.66219,8.853131,9.277643,8.113765,7.151094,0.093855,9.478373,-1.277368,0.093855,4.588512,0.198113,4.651386,1.913815
2016-11-04,7.64261,8.808856,9.235923,8.11796,7.173652,0.108226,9.479932,-1.105335,0.108226,4.575381,0.224583,4.635796,1.91049
2016-11-11,7.679922,8.814394,9.274999,8.136583,7.11302,0.082133,9.479634,-0.776529,0.082133,4.595726,0.230556,4.669646,1.918686
2016-11-18,7.687951,8.821108,9.274681,8.136653,7.096663,0.057136,9.483119,-0.832087,0.057136,4.617198,0.211233,4.708629,1.929548
2016-11-25,7.702262,8.830653,9.277931,8.166586,7.076569,0.057986,9.486418,-0.788843,0.057986,4.61996,0.221302,4.729333,1.934286
